Id,LotArea,Street,LotConfig,Neighborhood,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Electrical,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageType,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Y_renew
944,25000,Pave,Inside,Mitchel,Duplex,1Story,1967,1967,Gable,SBrkr,1632,4,8,Attchd,6,2007,WD,Normal,143000,40
945,14375,Pave,CulDSac,Timber,1Fam,SLvl,1958,1958,Gable,FuseA,1344,3,7,Basment,1,2009,COD,Abnorml,137500,51
946,8820,Pave,Corner,OldTown,1Fam,1.5Fin,1890,1996,Hip,SBrkr,1869,2,7,Detchd,9,2009,WD,Normal,124900,13
947,8163,Pave,Inside,NAmes,1Fam,SLvl,1959,1959,Gable,SBrkr,1144,3,6,Attchd,3,2006,WD,Normal,143000,47
948,14536,Pave,Inside,Timber,1Fam,1Story,2002,2003,Hip,SBrkr,1629,3,9,Attchd,11,2007,WD,Normal,270000,4
949,14006,Pave,Inside,CollgCr,1Fam,2Story,2002,2002,Gable,SBrkr,1776,3,7,Attchd,2,2006,WD,Normal,192500,4
950,9360,Pave,Inside,NWAmes,1Fam,1Story,1972,2006,Hip,SBrkr,1381,3,5,Attchd,3,2010,WD,Normal,197500,4
951,7200,Pave,Inside,NAmes,1Fam,1Story,1950,2002,Gable,SBrkr,864,3,5,Detchd,7,2007,WD,Normal,129000,5
952,7800,Pave,Corner,SawyerW,1Fam,1Story,1965,1965,Gable,SBrkr,965,3,6,Detchd,7,2006,WD,Abnorml,119900,41
953,7200,Pave,Inside,CollgCr,1Fam,SFoyer,1972,2003,Gable,SBrkr,768,2,5,Detchd,4,2009,WD,Normal,133900,6
954,11075,Pave,Inside,Mitchel,1Fam,2Story,1969,1969,Gable,SBrkr,1968,4,7,Attchd,9,2008,WD,Normal,172000,39
955,9400,Pave,CulDSac,Edwards,Duplex,SFoyer,1975,1975,Flat,SBrkr,980,4,4,NA,10,2006,WD,AdjLand,127500,31
956,7136,Pave,Inside,Crawfor,Duplex,2Story,1946,1950,Gable,FuseF,1958,4,8,Attchd,8,2007,WD,Normal,145000,57
957,1300,Pave,Inside,Blueste,TwnhsE,2Story,1980,1980,Gable,SBrkr,1229,2,5,Attchd,5,2009,WD,Normal,124000,29
958,7420,Pave,Inside,Sawyer,1Fam,1Story,1962,1962,Hip,SBrkr,1057,3,6,Detchd,4,2007,WD,Normal,132000,45
959,8450,Pave,Inside,CollgCr,1Fam,1Story,2003,2003,Gable,SBrkr,1337,3,6,Attchd,10,2007,WD,Normal,185000,4
960,2572,Pave,FR2,Somerst,Twnhs,2Story,1999,1999,Hip,SBrkr,1416,3,6,Detchd,5,2010,WD,Normal,155000,11
961,7207,Pave,Inside,BrkSide,1Fam,1Story,1958,2008,Gable,SBrkr,858,2,4,NA,2,2010,WD,Normal,116500,2
962,12227,Pave,Corner,NWAmes,1Fam,2Story,1977,1995,Gable,SBrkr,2872,4,11,Attchd,7,2008,WD,Normal,272000,13
963,2308,Pave,Corner,NPkVill,TwnhsE,2Story,1976,1976,Gable,SBrkr,1548,3,7,Detchd,7,2007,WD,Normal,155000,31
964,11923,Pave,Corner,CollgCr,1Fam,1Story,2007,2007,Gable,SBrkr,1800,2,7,Attchd,5,2009,WD,Normal,239000,2
965,11316,Pave,Corner,Timber,1Fam,2Story,2002,2003,Gable,SBrkr,1894,4,8,BuiltIn,2,2010,WD,Normal,214900,7
966,10237,Pave,Inside,Gilbert,1Fam,2Story,2005,2007,Gable,SBrkr,1484,3,8,Attchd,7,2007,New,Partial,178900,0
967,9600,Pave,Inside,Crawfor,1Fam,1.5Fin,1940,1950,Gable,SBrkr,1308,2,7,Detchd,6,2009,WD,Normal,160000,59
968,7390,Pave,Inside,NAmes,1Fam,1Story,1955,1955,Hip,SBrkr,1098,3,6,Attchd,7,2008,WD,Normal,135000,53
969,5925,Pave,Inside,OldTown,1Fam,1.5Fin,1910,1950,Gable,SBrkr,968,2,6,NA,5,2009,WD,Abnorml,37900,59
970,10382,Pave,Inside,NAmes,2fmCon,SLvl,1958,1958,Hip,SBrkr,1095,2,6,Attchd,3,2006,ConLD,Normal,140000,48
971,10800,Pave,Inside,NAmes,1Fam,1.5Fin,1949,1950,Gable,FuseA,1192,4,6,NA,12,2006,WD,Abnorml,135000,56
972,2268,Pave,Inside,NridgHt,Twnhs,2Story,2003,2004,Gable,SBrkr,1626,2,6,BuiltIn,7,2009,WD,Normal,173000,5
973,7892,Pave,Inside,SawyerW,TwnhsE,1Story,1979,1979,Gable,SBrkr,918,2,5,Attchd,4,2010,WD,Normal,99500,31
974,11639,Pave,Corner,Somerst,1Fam,1Story,2007,2008,Gable,SBrkr,1428,3,6,Attchd,12,2008,New,Partial,182000,0
975,11414,Pave,Corner,BrkSide,1Fam,2Story,1910,1993,Gable,SBrkr,2019,3,8,Detchd,10,2009,WD,Normal,167500,16
976,2651,Pave,FR2,Somerst,Twnhs,2Story,2000,2000,Gable,SBrkr,1382,3,6,Detchd,4,2006,WD,Normal,165000,6
977,5900,Pave,Inside,BrkSide,1Fam,1Story,1923,1958,Gable,FuseA,869,2,4,NA,8,2006,WD,Normal,85500,48
978,4274,Pave,Inside,Somerst,TwnhsE,1Story,2006,2007,Gable,SBrkr,1241,1,4,Attchd,11,2007,New,Partial,199900,0
979,9450,Pave,Inside,Edwards,1Fam,1Story,1954,1954,Gable,SBrkr,894,3,5,Detchd,5,2007,WD,Abnorml,110000,53
980,8816,Pave,Corner,Sawyer,1Fam,1Story,1963,1963,Gable,SBrkr,1121,3,5,Detchd,6,2009,WD,Normal,139000,46
981,12122,Pave,Corner,NAmes,1Fam,SFoyer,1961,2007,Gable,SBrkr,999,3,6,Attchd,7,2008,WD,Normal,178400,1
982,12203,Pave,Corner,NoRidge,1Fam,2Story,1998,1999,Hip,SBrkr,2612,4,8,Attchd,7,2009,WD,Normal,336000,10
983,3182,Pave,Inside,Blmngtn,1Fam,1Story,2007,2007,Gable,SBrkr,1266,2,6,Attchd,3,2008,WD,Normal,159895,1
984,11250,Pave,Corner,CollgCr,1Fam,2Story,2002,2002,Gable,SBrkr,2290,4,9,Attchd,5,2008,WD,Normal,255900,6
985,10125,Pave,Inside,Mitchel,Duplex,1.5Fin,1977,1977,Gable,SBrkr,1734,4,8,Attchd,8,2009,COD,Normal,126000,32
986,10880,Pave,Inside,Edwards,2fmCon,1Story,1950,1950,Gable,SBrkr,1164,3,5,Detchd,8,2008,ConLD,Normal,125000,58
987,5310,Pave,Corner,OldTown,1Fam,1.5Fin,1910,2003,Hip,SBrkr,1635,2,5,Attchd,6,2006,WD,Normal,117000,3
988,10159,Pave,Inside,NridgHt,1Fam,1Story,2009,2010,Hip,SBrkr,1940,3,8,Attchd,4,2010,New,Partial,395192,0
989,12046,Pave,Inside,NWAmes,1Fam,2Story,1976,1976,Gable,SBrkr,2030,4,8,Attchd,6,2007,WD,Normal,195000,31
990,8125,Pave,Inside,Somerst,1Fam,2Story,2006,2006,Gable,SBrkr,1576,3,6,Attchd,8,2006,New,Partial,197000,0
991,9452,Pave,Inside,NoRidge,1Fam,2Story,1997,1998,Gable,SBrkr,2392,3,7,Attchd,6,2006,WD,Normal,348000,8
992,17671,Pave,Corner,OldTown,1Fam,2Story,1882,1986,Gable,SBrkr,1742,4,8,Attchd,11,2009,WD,Normal,168000,23
993,9760,Pave,Inside,NAmes,1Fam,2Story,1964,1993,Hip,SBrkr,1851,3,7,Attchd,7,2007,WD,Normal,187000,14
994,8846,Pave,Inside,CollgCr,1Fam,2Story,2005,2006,Gable,SBrkr,1500,3,6,Attchd,8,2006,New,Partial,173900,0
995,12456,Pave,FR2,NridgHt,1Fam,1Story,2006,2007,Hip,SBrkr,1718,3,7,Attchd,7,2009,WD,Normal,337500,2
996,4712,Pave,Inside,BrkSide,1Fam,1.5Fin,1946,1950,Gable,SBrkr,1230,3,5,Detchd,8,2006,WD,Abnorml,121600,56
997,10659,Pave,Inside,NAmes,1Fam,1Story,1961,1961,Hip,SBrkr,1050,3,6,Attchd,1,2006,COD,Normal,136500,45
998,11717,Pave,Inside,NWAmes,1Fam,1Story,1970,1970,Hip,SBrkr,1442,2,6,Attchd,2,2009,WD,Normal,185000,39
999,9786,Pave,Inside,IDOTRR,1Fam,1Story,1922,1950,Hip,SBrkr,1077,3,6,Detchd,5,2006,WD,Normal,91000,56
1000,6762,Pave,Inside,CollgCr,1Fam,1Story,2006,2006,Gable,SBrkr,1208,2,6,Attchd,2,2010,WD,Normal,206000,4
1001,10206,Pave,Corner,Edwards,1Fam,1Story,1952,1952,Flat,FuseF,944,2,4,Detchd,7,2009,WD,Normal,82000,57
1002,5400,Pave,Corner,OldTown,1Fam,1Story,1920,1950,Gable,FuseA,691,2,4,Detchd,1,2007,WD,Abnorml,86000,57
1003,11957,Pave,Inside,Somerst,1Fam,1Story,2006,2006,Gable,SBrkr,1574,3,7,Attchd,7,2008,WD,Normal,232000,2
1004,11500,Pave,Corner,NWAmes,Duplex,1Story,1976,1976,Gable,SBrkr,1680,4,8,Detchd,6,2007,WD,Normal,136905,31
1005,3182,Pave,Inside,Blmngtn,TwnhsE,1Story,2005,2006,Gable,SBrkr,1504,1,7,Attchd,5,2009,WD,Normal,181000,3
1006,8385,Pave,Inside,CollgCr,1Fam,SLvl,1977,1977,Gable,SBrkr,985,3,6,Attchd,11,2008,WD,Normal,149900,31
1007,12155,Pave,Inside,NAmes,1Fam,1Story,1970,1970,Gable,SBrkr,1657,3,7,Attchd,3,2007,WD,Normal,163500,37
1008,2217,Pave,Inside,MeadowV,TwnhsE,2Story,1970,1970,Gable,SBrkr,1092,3,6,Attchd,8,2009,WD,Normal,88000,39
1009,12118,Pave,CulDSac,Mitchel,1Fam,1Story,2004,2005,Hip,SBrkr,1710,3,7,Attchd,4,2009,WD,Normal,240000,4
1010,6000,Pave,Inside,SWISU,1Fam,1.5Fin,1926,1950,Gable,SBrkr,1522,4,7,NA,6,2006,WD,Normal,102000,56
1011,21286,Pave,Inside,Sawyer,1Fam,1.5Fin,1948,1950,Gable,SBrkr,1271,4,7,Attchd,8,2008,WD,Normal,135000,58
1012,9825,Pave,Inside,Edwards,Duplex,1Story,1965,1965,Hip,SBrkr,1664,4,8,NA,5,2010,WD,Normal,100000,45
1013,10592,Pave,Inside,Crawfor,1Fam,2Story,1923,1996,Hip,SBrkr,1502,3,7,Detchd,8,2007,WD,Normal,165000,11
1014,7200,Pave,Inside,OldTown,1Fam,1Story,1910,2006,Hip,SBrkr,1022,2,4,Detchd,6,2009,WD,Normal,85000,3
1015,11664,Pave,Inside,NAmes,1Fam,1Story,1948,1950,Gable,SBrkr,1082,2,5,Detchd,11,2007,WD,Normal,119200,57
1016,8400,Pave,Inside,NWAmes,1Fam,2Story,2001,2001,Gable,SBrkr,1665,3,6,Attchd,11,2009,WD,Normal,227000,8
1017,11883,Pave,Inside,CollgCr,1Fam,1Story,1996,1996,Hip,SBrkr,1504,3,6,Attchd,6,2009,WD,Normal,203000,13
1018,5814,Pave,CulDSac,StoneBr,TwnhsE,1Story,1984,1984,Gable,SBrkr,1360,1,4,Attchd,8,2009,COD,Abnorml,187500,25
1019,10784,Pave,FR2,Gilbert,1Fam,SLvl,1991,1992,Gable,SBrkr,1472,3,7,Attchd,5,2007,WD,Normal,160000,15
1020,3013,Pave,Inside,Blmngtn,TwnhsE,1Story,2005,2005,Gable,SBrkr,1506,2,6,Attchd,4,2006,WD,Normal,213490,1
1021,7024,Pave,Inside,Edwards,1Fam,1Story,2005,2005,Gable,SBrkr,1132,2,5,Attchd,6,2008,WD,Normal,176000,3
1022,7406,Pave,Inside,CollgCr,1Fam,1Story,2006,2006,Gable,SBrkr,1220,2,6,Attchd,7,2006,New,Partial,194000,0
1023,9439,Pave,Inside,OldTown,1Fam,1.5Fin,1930,1950,Gable,FuseA,1248,2,6,Detchd,3,2007,WD,Normal,87000,57
1024,3182,Pave,Inside,Blmngtn,TwnhsE,1Story,2005,2006,Gable,SBrkr,1504,2,7,Attchd,5,2008,WD,Normal,191000,2
1025,15498,Pave,Corner,Timber,1Fam,1Story,1976,1976,Hip,SBrkr,2898,2,10,Attchd,5,2008,COD,Abnorml,287000,32
1026,7700,Pave,Corner,CollgCr,1Fam,1Story,1972,1972,Gable,SBrkr,882,3,5,Detchd,3,2007,WD,Normal,112500,35
1027,9300,Pave,Inside,NAmes,1Fam,1Story,1960,1960,Gable,SBrkr,1264,3,6,Attchd,4,2010,WD,Normal,167500,50
1028,9520,Pave,Inside,Timber,1Fam,1Story,2007,2008,Gable,SBrkr,1646,3,7,Attchd,4,2008,New,Partial,293077,0
1029,9492,Pave,Inside,NAmes,1Fam,1.5Fin,1941,1950,Gable,SBrkr,1376,3,6,Attchd,4,2007,WD,Normal,105000,57
1030,1680,Pave,Inside,BrDale,Twnhs,2Story,1972,1972,Gable,SBrkr,1218,3,7,Detchd,5,2006,WD,Normal,118000,34
1031,7082,Pave,Inside,SWISU,2fmCon,2Story,1916,1995,Gable,SBrkr,1928,5,10,NA,7,2006,WD,Normal,160000,11
1032,15863,Pave,Corner,SWISU,1Fam,2.5Fin,1920,1970,Gable,SBrkr,3082,5,12,Basment,8,2009,WD,Normal,197000,39
1033,14541,Pave,Corner,NoRidge,1Fam,2Story,1993,1993,Gable,SBrkr,2520,5,10,Attchd,11,2006,WD,Abnorml,310000,13
1034,8125,Pave,Inside,CollgCr,1Fam,1Story,2002,2002,Gable,SBrkr,1654,3,6,Attchd,2,2006,WD,Normal,230000,4
1035,6305,Pave,Inside,Crawfor,1Fam,1Story,1938,1950,Gable,SBrkr,954,2,5,Basment,6,2007,WD,Normal,119750,57
1036,11500,Pave,CulDSac,Edwards,1Fam,1Story,1957,1957,Gable,SBrkr,845,3,5,Detchd,1,2009,WD,Normal,84000,52
1037,12898,Pave,Inside,Timber,1Fam,1Story,2007,2008,Hip,SBrkr,1620,2,6,Attchd,9,2009,WD,Normal,315500,1
1038,9240,Pave,Inside,CollgCr,1Fam,2Story,2001,2002,Gable,SBrkr,2263,3,7,BuiltIn,9,2008,WD,Normal,287000,6
1039,1533,Pave,Inside,MeadowV,Twnhs,2Story,1970,2008,Gable,SBrkr,1344,3,6,NA,5,2009,WD,Normal,97000,1
1040,1477,Pave,Inside,MeadowV,TwnhsE,SFoyer,1970,1970,Gable,SBrkr,630,1,3,Attchd,4,2009,WD,Normal,80000,39
1041,13125,Pave,Corner,Sawyer,1Fam,1Story,1957,2000,Gable,SBrkr,1803,3,8,Attchd,1,2006,WD,Normal,155000,6
1042,9130,Pave,Inside,NWAmes,1Fam,2Story,1966,2000,Hip,SBrkr,1632,4,7,Attchd,7,2008,WD,Normal,173000,8
1043,5381,Pave,Inside,NridgHt,Twnhs,1Story,2005,2005,Gable,SBrkr,1306,1,5,Attchd,8,2009,WD,Normal,196000,4
1044,11839,Pave,Inside,SawyerW,1Fam,2Story,1990,1990,Hip,SBrkr,2329,4,10,Attchd,5,2008,WD,Normal,262280,18
1045,9600,Pave,Inside,NWAmes,1Fam,1Story,1981,1981,Hip,SBrkr,2524,4,9,Attchd,7,2009,WD,Normal,278000,28
1046,13680,Pave,CulDSac,Edwards,1Fam,1Story,1955,1955,Hip,FuseA,1733,4,8,Attchd,6,2009,WD,Normal,139600,54
1047,16056,Pave,Inside,StoneBr,1Fam,2Story,2005,2006,Hip,SBrkr,2868,4,11,BuiltIn,7,2006,New,Partial,556581,0
1048,9245,Pave,Inside,CollgCr,1Fam,1Story,1994,1995,Gable,SBrkr,990,3,5,Detchd,2,2008,WD,Normal,145000,13
1049,21750,Pave,Inside,Mitchel,1Fam,1Story,1960,2006,Hip,SBrkr,1771,3,9,Attchd,11,2009,WD,Normal,115000,3
1050,11100,Pave,Inside,Edwards,1Fam,1Story,1946,2006,Gable,SBrkr,930,2,6,Detchd,4,2010,WD,Abnorml,84900,4
1051,8993,Pave,Inside,Gilbert,1Fam,1Story,2007,2007,Gable,SBrkr,1302,3,6,Attchd,8,2007,New,Partial,176485,0
1052,11175,Pave,Corner,CollgCr,1Fam,1Story,2007,2007,Gable,SBrkr,1316,3,6,Attchd,10,2007,New,Partial,200141,0
1053,9500,Pave,Corner,NAmes,1Fam,2Story,1964,1978,Gable,SBrkr,1977,4,9,Attchd,6,2007,WD,Normal,165000,29
1054,8562,Pave,Inside,Edwards,1Fam,1Story,1957,2002,Hip,FuseA,1526,4,7,Basment,5,2010,WD,Normal,144500,8
1055,11367,Pave,Corner,CollgCr,1Fam,2Story,2002,2002,Gable,SBrkr,1989,3,7,Attchd,11,2006,WD,Normal,255000,4
1056,11361,Pave,Inside,NWAmes,1Fam,1Story,1976,1976,Gable,SBrkr,1523,3,7,Attchd,5,2008,COD,Abnorml,180000,32
1057,7052,Pave,Inside,NridgHt,TwnhsE,1Story,2005,2005,Gable,SBrkr,1364,2,6,Attchd,6,2006,WD,Normal,185850,1
1058,29959,Pave,FR2,NoRidge,1Fam,2Story,1994,1994,Gable,SBrkr,1850,3,7,BuiltIn,1,2009,WD,Normal,248000,15
1059,11308,Pave,Inside,NridgHt,1Fam,2Story,2008,2008,Gable,SBrkr,2184,3,10,Attchd,7,2009,WD,Normal,335000,1
1060,11275,Pave,Corner,Crawfor,1Fam,1.5Fin,1932,1950,Gable,SBrkr,1991,3,7,Detchd,3,2007,WD,Normal,220000,57
1061,4920,Pave,Inside,StoneBr,TwnhsE,1Story,2001,2001,Gable,SBrkr,1338,2,6,Attchd,4,2010,WD,Normal,213500,9
1062,18000,Grvl,Inside,IDOTRR,1Fam,1Story,1935,1950,Gable,SBrkr,894,2,6,Detchd,8,2008,ConLD,Normal,81000,58
1063,13600,Pave,Inside,OldTown,2fmCon,2Story,1900,1950,Gable,SBrkr,2337,5,10,Detchd,9,2007,WD,Normal,90000,57
1064,6000,Pave,Inside,OldTown,1Fam,1Story,1925,1980,Gable,SBrkr,1103,2,5,Detchd,7,2006,WD,Normal,110500,26
1065,11000,Pave,CulDSac,NAmes,1Fam,1Story,1966,1966,Gable,SBrkr,1154,3,6,Attchd,11,2009,WD,Normal,154000,43
1066,14000,Pave,Inside,ClearCr,1Fam,2Story,1996,1997,Gable,SBrkr,2260,3,7,Attchd,4,2010,WD,Normal,328000,13
1067,7837,Pave,Inside,Gilbert,1Fam,2Story,1993,1994,Gable,SBrkr,1571,3,7,Attchd,5,2009,WD,Normal,178000,15
1068,9760,Pave,Inside,NAmes,1Fam,2Story,1964,1964,Gable,SBrkr,1611,4,7,Attchd,6,2008,WD,Normal,167900,44
1069,3964,Pave,Inside,MeadowV,TwnhsE,2Story,1973,1973,Gable,SBrkr,2521,5,10,Attchd,6,2006,WD,Normal,151400,33
1070,9600,Pave,Inside,NAmes,1Fam,1.5Unf,1949,2003,Gable,SBrkr,893,2,4,Detchd,5,2007,WD,Normal,135000,4
1071,10152,Pave,Inside,NAmes,1Fam,1Story,1956,1956,Hip,SBrkr,1048,3,6,Attchd,6,2007,WD,Normal,135000,51
1072,11700,Pave,Inside,NWAmes,1Fam,2Story,1968,1968,Gable,SBrkr,1556,4,8,Attchd,5,2009,WD,Normal,154000,41
1073,7585,Pave,Inside,Edwards,1Fam,1.5Fin,1948,1950,Gable,FuseA,1456,4,7,Detchd,8,2006,WD,Normal,91500,56
1074,7950,Pave,Corner,Edwards,1Fam,2Story,1977,1977,Hip,SBrkr,1426,3,6,Attchd,7,2009,WD,Normal,159500,32
1075,8556,Pave,Inside,CollgCr,1Fam,1Story,2006,2006,Gable,SBrkr,1240,2,5,Attchd,5,2007,WD,Normal,194000,1
1076,13125,Pave,Inside,Crawfor,1Fam,2Story,1940,1984,Gable,SBrkr,1740,3,6,Attchd,7,2007,CWD,Normal,219500,23
1077,10800,Pave,Inside,OldTown,1Fam,1.5Fin,1936,1989,Gable,SBrkr,1466,3,7,Attchd,4,2006,WD,Normal,170000,17
1078,15870,Pave,Corner,NAmes,1Fam,1Story,1969,1969,Gable,SBrkr,1096,3,6,Attchd,3,2006,WD,Abnorml,138800,37
1079,4435,Pave,Inside,CollgCr,TwnhsE,1Story,2004,2004,Gable,SBrkr,848,1,3,Attchd,5,2006,WD,Normal,155900,2
1080,8775,Pave,Inside,CollgCr,1Fam,1Story,1994,1994,Gable,SBrkr,990,3,5,Attchd,4,2007,WD,Normal,126000,13
1081,11040,Pave,Inside,NWAmes,1Fam,1Story,1971,2004,Gable,SBrkr,1258,3,5,Attchd,10,2008,COD,Abnorml,145000,4
1082,7500,Pave,Corner,Sawyer,1Fam,1Story,1963,1963,Gable,SBrkr,1040,3,5,Attchd,6,2010,WD,Normal,133000,47
1083,8749,Pave,Inside,CollgCr,1Fam,1Story,2002,2002,Gable,SBrkr,1459,3,6,Attchd,9,2007,WD,Normal,192000,5
1084,8800,Pave,Inside,NAmes,1Fam,1Story,1964,1964,Hip,SBrkr,1251,3,6,Attchd,3,2006,WD,Normal,160000,42
1085,13031,Pave,Corner,Gilbert,1Fam,2Story,1995,1996,Gable,SBrkr,1498,3,6,Attchd,7,2006,WD,Normal,187500,10
1086,9069,Pave,Inside,SawyerW,1Fam,SFoyer,1992,1992,Gable,SBrkr,996,2,5,Attchd,4,2010,WD,Normal,147000,18
1087,1974,Pave,Inside,MeadowV,TwnhsE,2Story,1973,1973,Gable,SBrkr,1092,3,6,Attchd,5,2010,WD,Normal,83500,37
1088,10574,Pave,Inside,Somerst,1Fam,2Story,2005,2006,Gable,SBrkr,1953,3,9,Attchd,5,2009,WD,Normal,252000,3
1089,2522,Pave,Inside,Edwards,Twnhs,2Story,2004,2004,Gable,SBrkr,1709,3,7,Detchd,4,2006,WD,Normal,137500,2
1090,3316,Pave,Inside,Somerst,TwnhsE,1Story,2005,2005,Gable,SBrkr,1247,1,4,Attchd,4,2006,WD,Normal,197000,1
1091,8544,Pave,Corner,NAmes,Duplex,1Story,1950,1950,Gable,FuseA,1040,2,6,Detchd,6,2009,WD,Normal,92900,59
1092,2160,Pave,Inside,Somerst,Twnhs,2Story,1999,2000,Gable,SBrkr,1252,2,4,Detchd,3,2008,WD,Normal,160000,8
1093,8400,Pave,Inside,SWISU,1Fam,1.5Fin,1925,1950,Gable,SBrkr,1694,4,7,Detchd,6,2008,WD,Normal,136500,58
1094,9230,Pave,Corner,NAmes,1Fam,1Story,1965,1998,Hip,SBrkr,1200,1,6,Detchd,10,2006,WD,Normal,146000,8
1095,5868,Pave,Inside,NAmes,1Fam,1Story,1956,2000,Gable,SBrkr,936,2,4,Attchd,5,2010,WD,Normal,129000,10
1096,9317,Pave,Inside,CollgCr,1Fam,1Story,2006,2006,Gable,SBrkr,1314,3,6,Attchd,3,2007,WD,Normal,176432,1
1097,6882,Pave,Inside,IDOTRR,1Fam,2Story,1914,2006,Gable,SBrkr,1355,3,7,NA,3,2007,WD,Normal,127000,1
1098,3696,Pave,Inside,StoneBr,TwnhsE,1Story,1986,1986,Gable,SBrkr,1088,2,5,Attchd,10,2007,WD,Normal,170000,21
1099,6000,Pave,Inside,BrkSide,1Fam,1.5Fin,1936,1950,Gable,SBrkr,1324,3,6,Detchd,7,2009,WD,Normal,128000,59
1100,11880,Pave,Inside,NWAmes,1Fam,1Story,1978,1978,Gable,SBrkr,1601,3,7,Attchd,4,2009,COD,Abnorml,157000,31
1101,8400,Pave,Inside,SWISU,1Fam,1Story,1920,1950,Gable,FuseF,438,1,3,Detchd,1,2009,WD,Normal,60000,59
1102,9758,Pave,Inside,NAmes,1Fam,1Story,1971,1971,Gable,SBrkr,950,3,5,Detchd,7,2007,WD,Normal,119500,36
1103,7000,Pave,Inside,NAmes,1Fam,1Story,1960,2002,Gable,SBrkr,1134,2,6,Attchd,4,2007,WD,Family,135000,5
1104,8910,Pave,Corner,NAmes,1Fam,1Story,1959,1959,Hip,SBrkr,1194,3,6,BuiltIn,7,2006,WD,Normal,159500,47
1105,2016,Pave,Inside,BrDale,TwnhsE,2Story,1970,1970,Gable,SBrkr,1302,3,6,Detchd,4,2007,WD,Normal,106000,37
1106,12256,Pave,Corner,NoRidge,1Fam,2Story,1994,1995,Gable,SBrkr,2622,3,9,Attchd,4,2010,WD,Normal,325000,15
1107,10357,Pave,Corner,SawyerW,1Fam,1Story,1990,1991,Hip,SBrkr,1442,3,6,Attchd,5,2007,WD,Normal,179900,16
1108,23257,Pave,CulDSac,Gilbert,1Fam,2Story,2006,2006,Gable,SBrkr,2021,3,9,BuiltIn,9,2006,New,Partial,274725,0
1109,8063,Pave,Inside,Gilbert,1Fam,2Story,2000,2000,Gable,SBrkr,1690,3,7,Attchd,11,2007,WD,Abnorml,181000,7
1110,11362,Pave,Inside,NridgHt,1Fam,1Story,2004,2005,Gable,SBrkr,1836,3,7,Attchd,3,2009,WD,Normal,280000,4
1111,8000,Pave,Inside,Gilbert,1Fam,2Story,1995,1996,Gable,SBrkr,1658,3,8,Attchd,6,2008,WD,Normal,188000,12
1112,10480,Pave,Inside,NWAmes,1Fam,2Story,1976,1976,Hip,SBrkr,1964,4,8,Attchd,9,2008,WD,Normal,205000,32
1113,7100,Pave,Corner,NAmes,1Fam,1Story,1957,1957,Gable,FuseA,816,2,5,Detchd,7,2006,WD,Normal,129900,49
1114,8923,Pave,Inside,NAmes,1Fam,1Story,1953,2006,Gable,SBrkr,1008,2,6,Attchd,5,2007,WD,Normal,134500,1
1115,5400,Pave,Inside,OldTown,1Fam,1Story,1954,2000,Gable,SBrkr,833,2,4,Detchd,8,2006,WD,Normal,117000,6
1116,12085,Pave,Inside,NridgHt,1Fam,1Story,2007,2007,Hip,SBrkr,1734,3,7,Attchd,11,2007,New,Partial,318000,0
1117,7750,Pave,Inside,Gilbert,1Fam,SLvl,2002,2002,Hip,SBrkr,1419,3,7,BuiltIn,3,2009,WD,Normal,184100,7
1118,9764,Pave,FR2,Sawyer,1Fam,1Story,1967,2003,Gable,SBrkr,894,3,5,Attchd,5,2008,WD,Normal,130000,5
1119,13825,Pave,Inside,Sawyer,1Fam,SLvl,1958,1987,Gable,SBrkr,1601,3,6,BuiltIn,12,2008,WD,Normal,140000,21
1120,7560,Pave,Inside,NAmes,1Fam,1Story,1959,1959,Gable,FuseA,1040,3,6,Attchd,7,2006,WD,Normal,133700,47
1121,8263,Pave,Inside,IDOTRR,1Fam,1Story,1920,1950,Gable,FuseA,1012,2,6,Detchd,5,2007,WD,Normal,118400,57
1122,10084,Pave,Inside,CollgCr,1Fam,1Story,2005,2006,Gable,SBrkr,1552,3,7,Attchd,7,2006,New,Partial,212900,0
1123,8926,Pave,Corner,Edwards,1Fam,1Story,1956,1956,Gable,FuseA,960,3,5,Basment,10,2009,COD,Abnorml,112000,53
1124,9405,Pave,Inside,Edwards,1Fam,1Story,1947,2008,Hip,SBrkr,698,2,4,NA,6,2009,WD,Normal,118000,1
1125,9125,Pave,Inside,Gilbert,1Fam,SLvl,1992,1992,Gable,SBrkr,1482,3,7,Attchd,7,2007,WD,Normal,163900,15
1126,10434,Pave,Inside,NAmes,1Fam,1Story,1955,1955,Gable,SBrkr,1005,2,5,Detchd,11,2009,WD,Normal,115000,54
1127,3684,Pave,Inside,Blmngtn,TwnhsE,1Story,2007,2007,Hip,SBrkr,1555,2,7,Attchd,6,2009,WD,Normal,174000,2
1128,14572,Pave,Corner,Gilbert,1Fam,1Story,2004,2004,Hip,SBrkr,1530,3,7,Attchd,11,2007,WD,Family,259000,3
1129,11796,Pave,Inside,Gilbert,1Fam,2Story,2004,2005,Gable,SBrkr,1959,4,8,BuiltIn,7,2007,WD,Normal,215000,2
1130,7200,Pave,Inside,OldTown,Duplex,SFoyer,1980,1980,Gable,SBrkr,936,2,4,Detchd,8,2007,WD,Normal,140000,27
